Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2025-10-20 13:30:00+00:00,515.0219116210938,515.5,513.7449951171875,514.635009765625,490436
2025-10-20 13:31:00+00:00,514.3438110351562,515.260009765625,513.6699829101562,515.010009765625,74126
2025-10-20 13:32:00+00:00,514.4349975585938,514.5836791992188,514.4099731445312,514.4099731445312,8876
2025-10-20 13:33:00+00:00,515.3699951171875,516.0399780273438,515.3699951171875,515.6099853515625,101246
2025-10-20 13:34:00+00:00,514.2349853515625,515.3779907226562,514.2000122070312,515.3779907226562,36559
2025-10-20 13:35:00+00:00,514.52001953125,514.5349731445312,514.0900268554688,514.1599731445312,54047
2025-10-20 13:36:00+00:00,514.7000122070312,514.9500122070312,514.5100708007812,514.60498046875,34511
2025-10-20 13:37:00+00:00,515.1160278320312,515.3502197265625,514.3800048828125,514.510009765625,40815
2025-10-20 13:38:00+00:00,514.5800170898438,515.2349853515625,514.5800170898438,515.1500244140625,32151
2025-10-20 13:39:00+00:00,514.4298706054688,514.6300048828125,514.1801147460938,514.5750122070312,27309
2025-10-20 13:40:00+00:00,514.8699951171875,514.8699951171875,514.25,514.4400024414062,53703
2025-10-20 13:41:00+00:00,515.0250244140625,515.0250244140625,514.6400146484375,514.8800048828125,31806
2025-10-20 13:42:00+00:00,514.590087890625,515.0,514.5900268554688,514.989990234375,38131
2025-10-20 13:43:00+00:00,514.760009765625,514.8099975585938,514.3499755859375,514.5549926757812,30546
2025-10-20 13:44:00+00:00,515.318603515625,515.3499755859375,514.7050170898438,514.7999877929688,30404
2025-10-20 13:45:00+00:00,515.3699951171875,515.489990234375,515.0399780273438,515.2249755859375,0
2025-10-20 13:46:00+00:00,515.4349975585938,515.5800170898438,515.25,515.3250122070312,347171
2025-10-20 13:47:00+00:00,515.2349853515625,515.4500122070312,515.030029296875,515.4349975585938,18561
2025-10-20 13:48:00+00:00,515.2000122070312,515.4000244140625,515.135009765625,515.1600952148438,25855
2025-10-20 13:49:00+00:00,514.7249755859375,515.219970703125,514.7249755859375,515.2100219726562,29713
2025-10-20 13:50:00+00:00,514.8900146484375,515.0089721679688,514.5750122070312,514.7365112304688,39097
2025-10-20 13:51:00+00:00,514.6900024414062,514.8900146484375,514.5,514.8900146484375,24506
