Date,Close,High,Low,Open,Volume
,NFLX,NFLX,NFLX,NFLX,NFLX
2025-10-23 13:30:00+00:00,1124.3800048828125,1126.9000244140625,1122.5,1126.9000244140625,296088
2025-10-23 13:31:00+00:00,1123.5999755859375,1127.8284912109375,1123.22998046875,1124.3800048828125,57387
2025-10-23 13:32:00+00:00,1122.85107421875,1125.0,1121.75,1122.4300537109375,38981
2025-10-23 13:33:00+00:00,1122.5999755859375,1124.7249755859375,1121.550048828125,1123.5150146484375,31620
2025-10-23 13:34:00+00:00,1120.0101318359375,1122.671142578125,1120.0,1121.9000244140625,41330
2025-10-23 13:35:00+00:00,1124.114990234375,1124.4100341796875,1120.0,1120.0,47155
2025-10-23 13:36:00+00:00,1121.5157470703125,1124.6871337890625,1121.5157470703125,1123.81005859375,30843
2025-10-23 13:37:00+00:00,1122.75,1122.75,1121.510009765625,1122.5,24738
2025-10-23 13:38:00+00:00,1122.4300537109375,1122.9000244140625,1121.4200439453125,1122.75,19803
2025-10-23 13:39:00+00:00,1119.2349853515625,1122.489990234375,1118.5001220703125,1122.489990234375,41292
2025-10-23 13:40:00+00:00,1118.35498046875,1120.5799560546875,1117.6099853515625,1119.2349853515625,37273
2025-10-23 13:41:00+00:00,1119.4449462890625,1121.125,1118.8599853515625,1118.9100341796875,35172
2025-10-23 13:42:00+00:00,1119.300048828125,1120.530029296875,1118.6400146484375,1119.4449462890625,20594
2025-10-23 13:43:00+00:00,1121.06005859375,1122.0,1119.1500244140625,1119.6300048828125,30555
2025-10-23 13:44:00+00:00,1123.3299560546875,1124.199951171875,1120.1500244140625,1120.6650390625,41295
2025-10-23 13:45:00+00:00,1122.331298828125,1124.0,1121.6700439453125,1123.4100341796875,14847
2025-10-23 13:46:00+00:00,1121.6700439453125,1122.58349609375,1121.5799560546875,1122.4100341796875,31238
2025-10-23 13:47:00+00:00,1121.4200439453125,1122.9200439453125,1121.3399658203125,1121.875,19780
2025-10-23 13:48:00+00:00,1120.849853515625,1121.7296142578125,1120.0,1121.1800537109375,15663
2025-10-23 13:49:00+00:00,1119.3349609375,1121.199951171875,1119.0164794921875,1120.3612060546875,19288
2025-10-23 13:50:00+00:00,1117.2550048828125,1119.43505859375,1117.0,1119.43505859375,33676
2025-10-23 13:51:00+00:00,1116.7349853515625,1117.4000244140625,1116.0699462890625,1117.4000244140625,31219
