Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2022-12-01,249.2083740234375,250.60758932902792,245.519510598115,248.4060155091771,26041500
2022-12-02,249.53128051757812,250.54889032100806,244.31599481535082,244.44320163967146,21528500
2022-12-05,244.81500244140625,248.3571002025663,242.72106174519686,246.58604385679737,23435300
2022-12-06,239.84432983398438,246.4392716289712,238.533173950974,245.42166189613354,22463700
2022-12-07,239.11048889160156,240.86197158934914,236.99698930720933,239.56059501119066,20481500
2022-12-08,242.07525634765625,243.38642715920767,237.8286688296212,239.57035707306187,22611800
2022-12-09,240.1378631591797,242.96566155841106,238.90498731075107,239.43335840854147,20609700
2022-12-12,247.07525634765625,247.1046094673194,241.85019202235426,242.12416442612752,30665100
2022-12-13,251.390380859375,258.23972140913565,247.62323758485567,256.05770645555435,42196900
2022-12-14,251.68392944335938,256.93834770699095,248.83655694939137,251.5958700706499,35410900
2022-12-15,243.6505889892578,248.72888777083384,242.01653394548188,248.25922292079903,35560400
2022-12-16,239.42359924316406,244.46275107803268,238.2689883313514,243.2005220025338,86102000
2022-12-19,235.2748565673828,239.93241792766776,233.57231567315546,239.58994491104272,29696400
2022-12-20,236.59579467773438,237.68190498867048,233.2885368978721,234.24744039254352,25150800
2022-12-21,239.16917419433594,240.3335644481044,234.94216046535638,236.48815622889643,23690600
2022-12-22,233.06350708007812,236.7817237519787,228.836478039085,236.06742458351349,28651700
2022-12-23,233.59185791015625,233.72884412102013,228.9049586888203,231.02825242239908,21207000
2022-12-27,231.85997009277344,233.78755649246543,230.75428604943204,233.5625109109422,16688600
2022-12-28,229.48226928710938,234.56056862646315,229.13001687829933,231.79147620478,17457100
2022-12-29,235.8227996826172,236.71321757486763,230.57816095790326,230.57816095790326,19770700
2022-12-30,234.65841674804688,234.7954029631969,231.56642511422905,233.0830678086328,21938500
2023-01-03,234.42356872558594,240.46077124140547,232.29048067163205,237.84823891620616,25740000
2023-01-04,224.16915893554688,227.8580076648185,221.096740762334,227.28070963200992,50623400
2023-01-05,217.52525329589844,222.65247894787115,216.98708787616465,222.31000597248334,39585600
2023-01-06,220.08889770507812,220.90103567706186,214.62900736635714,218.20044363304228,43613600
2023-01-09,222.23171997070312,226.26305588050707,221.53700957259352,221.5761420882489,27369800
2023-01-10,223.92453002929688,226.33157576127422,222.43724039296023,222.85797845401495,27033900
2023-01-11,230.69557189941406,230.87169062751605,226.13586459822005,226.311983326322,28669300
2023-01-12,233.37660217285156,234.73668494527053,228.53314279943885,230.1965511287431,27269500
2023-01-13,234.0811309814453,234.2181172124819,229.86389601484052,231.8991306833696,21333300
2023-01-17,235.177001953125,235.72494679850365,231.98715671264935,232.8482214298885,29831300
2023-01-18,230.7347412109375,237.16334455855807,230.45098934917795,236.370780294962,30028700
