Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2025-11-17 14:30:00+00:00,185.02999877929688,186.22999572753906,185.00999450683594,185.89999389648438,6809753
2025-11-17 14:31:00+00:00,185.74000549316406,185.92999267578125,184.92999267578125,185.02000427246094,1087694
2025-11-17 14:32:00+00:00,186.27000427246094,186.57000732421875,185.69009399414062,185.7449951171875,886556
2025-11-17 14:33:00+00:00,186.25999450683594,186.63999938964844,186.0500030517578,186.28700256347656,716723
2025-11-17 14:34:00+00:00,186.8300018310547,187.09500122070312,186.24000549316406,186.25999450683594,663655
2025-11-17 14:35:00+00:00,187.09500122070312,187.1999969482422,186.77999877929688,186.82000732421875,628601
2025-11-17 14:36:00+00:00,187.5449981689453,187.7949981689453,187.0,187.08999633789062,738639
2025-11-17 14:37:00+00:00,188.14999389648438,188.32000732421875,187.38999938964844,187.5449981689453,722817
2025-11-17 14:38:00+00:00,187.65049743652344,188.1699981689453,187.47999572753906,188.13999938964844,623816
2025-11-17 14:39:00+00:00,187.75,187.97999572753906,187.6300048828125,187.6649932861328,412848
2025-11-17 14:40:00+00:00,187.51010131835938,187.9499969482422,187.36000061035156,187.7368927001953,446189
2025-11-17 14:41:00+00:00,187.69979858398438,188.02000427246094,187.40499877929688,187.50999450683594,405650
2025-11-17 14:42:00+00:00,187.789794921875,188.0,187.50999450683594,187.69000244140625,445542
2025-11-17 14:43:00+00:00,187.8699951171875,188.16000366210938,187.63999938964844,187.7550048828125,449730
2025-11-17 14:44:00+00:00,187.42999267578125,187.88999938964844,187.1199951171875,187.8560028076172,509574
2025-11-17 14:45:00+00:00,188.0500030517578,188.08999633789062,187.38999938964844,187.42999267578125,420085
2025-11-17 14:46:00+00:00,187.8300018310547,188.16000366210938,187.8061065673828,188.0399932861328,364811
2025-11-17 14:47:00+00:00,188.39999389648438,188.4199981689453,187.83999633789062,187.85000610351562,518514
2025-11-17 14:48:00+00:00,188.32000732421875,188.57000732421875,188.16000366210938,188.4001007080078,496042
2025-11-17 14:49:00+00:00,188.52000427246094,188.6699981689453,188.2899932861328,188.3000030517578,473208
2025-11-17 14:50:00+00:00,188.7949981689453,188.8300018310547,188.5500030517578,188.5500030517578,445139
2025-11-17 14:51:00+00:00,188.88999938964844,188.97000122070312,188.62060546875,188.7899932861328,392838
2025-11-17 14:52:00+00:00,188.8426055908203,189.0,188.57000732421875,188.88999938964844,458091
2025-11-17 14:53:00+00:00,188.5,188.94000244140625,188.3000030517578,188.83999633789062,412637
2025-11-17 14:54:00+00:00,188.341796875,188.64999389648438,188.27999877929688,188.48500061035156,350857
2025-11-17 14:55:00+00:00,188.57000732421875,188.7698974609375,188.36000061035156,188.37010192871094,310103
2025-11-17 14:56:00+00:00,188.2550048828125,188.61500549316406,188.1199951171875,188.5800018310547,410510
2025-11-17 14:57:00+00:00,188.0399932861328,188.4199981689453,187.80999755859375,188.25,407814
2025-11-17 14:58:00+00:00,188.1999969482422,188.25,188.02999877929688,188.07000732421875,261758
2025-11-17 14:59:00+00:00,188.09219360351562,188.22999572753906,187.93820190429688,188.2050018310547,346887
2025-11-17 15:00:00+00:00,188.2899932861328,188.3282928466797,187.83009338378906,188.0500030517578,378147
2025-11-17 15:01:00+00:00,188.2299041748047,188.4781951904297,187.9600067138672,188.27699279785156,408521
2025-11-17 15:02:00+00:00,187.98500061035156,188.38999938964844,187.96499633789062,188.23500061035156,279460
2025-11-17 15:03:00+00:00,187.52000427246094,188.24000549316406,187.4199981689453,187.98500061035156,438497
2025-11-17 15:04:00+00:00,187.2100067138672,187.5399932861328,186.91000366210938,187.5240020751953,618533
2025-11-17 15:05:00+00:00,187.42999267578125,187.61500549316406,187.16000366210938,187.23500061035156,467905
2025-11-17 15:06:00+00:00,187.29010009765625,187.52499389648438,187.21499633789062,187.4199981689453,289120
2025-11-17 15:07:00+00:00,186.97509765625,187.30999755859375,186.88999938964844,187.30999755859375,409981
2025-11-17 15:08:00+00:00,186.6649932861328,187.02000427246094,186.50999450683594,187.0,486085
2025-11-17 15:09:00+00:00,186.6199951171875,186.67990112304688,186.39999389648438,186.67990112304688,461797
2025-11-17 15:10:00+00:00,186.82640075683594,186.94000244140625,186.48199462890625,186.64999389648438,407020
2025-11-17 15:11:00+00:00,187.11959838867188,187.15989685058594,186.6750030517578,186.83999633789062,374359
2025-11-17 15:12:00+00:00,187.2200927734375,187.35000610351562,187.0500030517578,187.10000610351562,381331
2025-11-17 15:13:00+00:00,187.2570037841797,187.30999755859375,186.8551025390625,187.24989318847656,316621
2025-11-17 15:14:00+00:00,187.24009704589844,187.4499969482422,187.1199951171875,187.24000549316406,325644
2025-11-17 15:15:00+00:00,187.17999267578125,187.4499969482422,187.0800018310547,187.27000427246094,248932
2025-11-17 15:16:00+00:00,187.17999267578125,187.21009826660156,186.80999755859375,187.19000244140625,299110
2025-11-17 15:17:00+00:00,186.6199951171875,187.1999969482422,186.58999633789062,187.19500732421875,298966
2025-11-17 15:18:00+00:00,186.7100067138672,186.9600067138672,186.63499450683594,186.63499450683594,251617
2025-11-17 15:19:00+00:00,186.32000732421875,186.75450134277344,186.14999389648438,186.70989990234375,396059
2025-11-17 15:20:00+00:00,186.77000427246094,186.8300018310547,186.1999969482422,186.3300018310547,512957
2025-11-17 15:21:00+00:00,186.72999572753906,186.75030517578125,186.4600067138672,186.74000549316406,265109
2025-11-17 15:22:00+00:00,187.11000061035156,187.2100067138672,186.60000610351562,186.72000122070312,369215
2025-11-17 15:23:00+00:00,187.24000549316406,187.3800048828125,187.0500030517578,187.10000610351562,348378
2025-11-17 15:24:00+00:00,187.16000366210938,187.5675048828125,187.02000427246094,187.24960327148438,387071
2025-11-17 15:25:00+00:00,186.9499969482422,187.24000549316406,186.86000061035156,187.14999389648438,268007
2025-11-17 15:26:00+00:00,187.10440063476562,187.1999969482422,186.94000244140625,186.9752960205078,261663
2025-11-17 15:27:00+00:00,187.27999877929688,187.41920471191406,187.07000732421875,187.10000610351562,257635
2025-11-17 15:28:00+00:00,187.5554962158203,187.5800018310547,187.27000427246094,187.27000427246094,294658
2025-11-17 15:29:00+00:00,187.5500030517578,187.72000122070312,187.44000244140625,187.55999755859375,327461
2025-11-17 15:30:00+00:00,187.64999389648438,187.77000427246094,187.42999267578125,187.5500030517578,278979
2025-11-17 15:31:00+00:00,187.67999267578125,187.7803955078125,187.50999450683594,187.66000366210938,264325
2025-11-17 15:32:00+00:00,187.13999938964844,187.75,187.07000732421875,187.6699981689453,347739
2025-11-17 15:33:00+00:00,186.86000061035156,187.1300048828125,186.80999755859375,187.1300048828125,284247
2025-11-17 15:34:00+00:00,187.19500732421875,187.22000122070312,186.82240295410156,186.85499572753906,278875
2025-11-17 15:35:00+00:00,187.19000244140625,187.25999450683594,187.0200958251953,187.19000244140625,142796
2025-11-17 15:36:00+00:00,187.0399932861328,187.16009521484375,186.9600067138672,187.16009521484375,128855
2025-11-17 15:37:00+00:00,187.13999938964844,187.39999389648438,186.9499969482422,187.0399932861328,230102
2025-11-17 15:38:00+00:00,187.0135040283203,187.2449951171875,186.91000366210938,187.14990234375,202342
2025-11-17 15:39:00+00:00,186.97999572753906,187.07989501953125,186.88999938964844,187.0399932861328,138635
2025-11-17 15:40:00+00:00,186.83700561523438,186.99000549316406,186.61000061035156,186.99000549316406,281765
2025-11-17 15:41:00+00:00,186.8802032470703,187.0800018310547,186.77999877929688,186.83819580078125,196025
